fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAÍS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCIÓN ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAÍS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA SALIDA,TOTAL AJUSTES,TOTAL OTROS AJUSTES
10-01-2023,IMPORTACION A CONSUMO,028-2023-10-00043880,00001951,2,0992475730001,INDUSTRIAL LATINA S.A. LAINDUSA,INDIA,UNITED STATES,MIAMI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MAQUINA DOSIFICADORA,FLUID MANAGEMENT,NUEVA,2,1,NUMERO DE UNIDADES,0,3190,0,36.75,3226.75,FLUID MANAGEMENT INC.,CITIKOLD S.A.,UNITED STATES,0,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,HELLE RITSCHER,CEC2023SMLU0003,CHI/GYE/06657,05909025-CONTECON GUAYAQUIL S.A.,142.57,AFORO-AFORO FISICO INTRUSIVO,GUAYAS / GUAYAQUIL / JUAN GOMEZ RENDON(PROGRESO) / PRIMERA S/N Y PRIMERA,20221231,20230107,20230110,20230111,0615523,TOPLVL GX300 110V,PRODUCTO TERMINADO,FLUID MANAGEMENT,0,GX300,3190,20230111,20230113,CPT,ECU - WORLDWIDE - (ECUADOR) S.A.,-,0,CEC2023SMLU000300110026,20230117,,484.71
13-01-2023,IMPORTACION A CONSUMO,028-2023-10-00058077,01000021,5,1.79046E+12,JAMES BROWN PHARMA C.A.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",TANQUE CON JACKET DE 300L,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,NUEVA,6,1,NUMERO DE UNIDADES,0,17800,147.4,45.97,17993.37,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,OCEAN NETWORK EXPRESS (ECUADOR) ONEEC S.A.S.,CHINA,1,01908372-ANDRADE LUGMANIA RICARDO PATRICIO,ONE ORINOCO,CEC2023ONEU0015,16153994,05907400-INARPI S.A.,333.33,AFORO-AFORO AUTOMATICO,PICHINCHA / QUITO / AVENIDA INTEROCEANICA KM 23 1/2 Y PASAJE COSTA SAMBRONE SECTOR EL ROSAL BARRIO LA LIB,20221130,20230110,20230113,20230116,WT22030801,TANQUE CON JACKET DE 300L,TANQUE CON JACKET DE 300L,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,0,TANQUE CON JACKET DE 300L,17800,20230113,20230113,FOB,SACO SHIPPING S.A.,-,0,CEC2023ONEU001511090401,20230116,,0
13-01-2023,IMPORTACION A CONSUMO,028-2023-10-00058077,01000021,6,1.79046E+12,JAMES BROWN PHARMA C.A.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",TANQUE MOVIL Y PALA 60L,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,NUEVA,6,1,NUMERO DE UNIDADES,0,10230,84.72,26.42,10341.14,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,OCEAN NETWORK EXPRESS (ECUADOR) ONEEC S.A.S.,CHINA,1,01908372-ANDRADE LUGMANIA RICARDO PATRICIO,ONE ORINOCO,CEC2023ONEU0015,16153994,05907400-INARPI S.A.,333.33,AFORO-AFORO AUTOMATICO,PICHINCHA / QUITO / AVENIDA INTEROCEANICA KM 23 1/2 Y PASAJE COSTA SAMBRONE SECTOR EL ROSAL BARRIO LA LIB,20221130,20230110,20230113,20230116,WT22071801,TANQUE MOVIL Y PALA 60L,TANQUE MOVIL Y PALA 60L,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,0,TANQUE MOVIL Y PALA 60L,10230,20230113,20230113,FOB,SACO SHIPPING S.A.,-,0,CEC2023ONEU001511090401,20230116,,0
13-01-2023,IMPORTACION A CONSUMO,028-2023-10-00056167,60202445,3,0190048365001,COMERCIAL SALVADOR PACHECO MORA S.A.,MEXICO,MEXICO,CARDENAS,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Maquina de Mezclado de pintura,PPG,NUEVA,17,3,NUMERO DE UNIDADES,0,12399.21,764.43,143.1,13306.75,DISTRIBUIDORA KROMA SA DE C.V.,OCEAN NETWORK EXPRESS (ECUADOR) ONEEC S.A.S.,MEXICO,1,01777823-SANCHEZ PEÑA MARJORIE ISABEL,VANTAGE,CEC2023HLCU0635,22/0978PCM,05907400-INARPI S.A.,2635.91,AFORO-AFORO AUTOMATICO,LUIS CORDERO 9 70 Y GRAN COLOMBIA,20221228,20230115,20230113,20230116,0000005497,TINTEC MEZCLADOR M4 S GRIS,Maquina de Mezclado de pintura,PPG,2022,19AEQ70756,4133.07,20230113,20230113,FOB,PLUSCARGO-ECUADOR S. A.,-,0,CEC2023HLCU063510170001,20230118,,0
13-01-2023,IMPORTACION A CONSUMO,028-2023-10-00058077,01000021,1,1.79046E+12,JAMES BROWN PHARMA C.A.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",TANQUE DE 400L,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,NUEVA,6,1,NUMERO DE UNIDADES,0,24600,203.71,63.53,24867.25,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,OCEAN NETWORK EXPRESS (ECUADOR) ONEEC S.A.S.,CHINA,1,01908372-ANDRADE LUGMANIA RICARDO PATRICIO,ONE ORINOCO,CEC2023ONEU0015,16153994,05907400-INARPI S.A.,333.33,AFORO-AFORO AUTOMATICO,PICHINCHA / QUITO / AVENIDA INTEROCEANICA KM 23 1/2 Y PASAJE COSTA SAMBRONE SECTOR EL ROSAL BARRIO LA LIB,20221130,20230110,20230113,20230116,WT22030801,TANQUE DE 400L,TANQUE DE 400L,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,0,TANQUE DE 400L,24600,20230113,20230113,FOB,SACO SHIPPING S.A.,-,0,CEC2023ONEU001511090401,20230116,,0
13-01-2023,IMPORTACION A CONSUMO,028-2023-10-00058077,01000021,2,1.79046E+12,JAMES BROWN PHARMA C.A.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",TANQUE DE 100L,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,NUEVA,6,1,NUMERO DE UNIDADES,0,12650,104.76,32.67,12787.42,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,OCEAN NETWORK EXPRESS (ECUADOR) ONEEC S.A.S.,CHINA,1,01908372-ANDRADE LUGMANIA RICARDO PATRICIO,ONE ORINOCO,CEC2023ONEU0015,16153994,05907400-INARPI S.A.,333.33,AFORO-AFORO AUTOMATICO,PICHINCHA / QUITO / AVENIDA INTEROCEANICA KM 23 1/2 Y PASAJE COSTA SAMBRONE SECTOR EL ROSAL BARRIO LA LIB,20221130,20230110,20230113,20230116,WT22030801,TANQUE DE 100L,TANQUE DE 100L,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,0,TANQUE DE 100L,12650,20230113,20230113,FOB,SACO SHIPPING S.A.,-,0,CEC2023ONEU001511090401,20230116,,0
13-01-2023,IMPORTACION A CONSUMO,028-2023-10-00058077,01000021,3,1.79046E+12,JAMES BROWN PHARMA C.A.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",TANQUE DE 100L,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,NUEVA,6,1,NUMERO DE UNIDADES,0,12650,104.76,32.67,12787.42,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,OCEAN NETWORK EXPRESS (ECUADOR) ONEEC S.A.S.,CHINA,1,01908372-ANDRADE LUGMANIA RICARDO PATRICIO,ONE ORINOCO,CEC2023ONEU0015,16153994,05907400-INARPI S.A.,333.33,AFORO-AFORO AUTOMATICO,PICHINCHA / QUITO / AVENIDA INTEROCEANICA KM 23 1/2 Y PASAJE COSTA SAMBRONE SECTOR EL ROSAL BARRIO LA LIB,20221130,20230110,20230113,20230116,WT22030801,TANQUE DE 100L,TANQUE DE 100L,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,0,TANQUE DE 100L,12650,20230113,20230113,FOB,SACO SHIPPING S.A.,-,0,CEC2023ONEU001511090401,20230116,,0
13-01-2023,IMPORTACION A CONSUMO,028-2023-10-00058077,01000021,4,1.79046E+12,JAMES BROWN PHARMA C.A.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",TANQUE DE ALMACENAMIENTO DE 800L,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,NUEVA,6,1,NUMERO DE UNIDADES,0,7950,65.83,20.53,8036.37,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,OCEAN NETWORK EXPRESS (ECUADOR) ONEEC S.A.S.,CHINA,1,01908372-ANDRADE LUGMANIA RICARDO PATRICIO,ONE ORINOCO,CEC2023ONEU0015,16153994,05907400-INARPI S.A.,333.33,AFORO-AFORO AUTOMATICO,PICHINCHA / QUITO / AVENIDA INTEROCEANICA KM 23 1/2 Y PASAJE COSTA SAMBRONE SECTOR EL ROSAL BARRIO LA LIB,20221130,20230110,20230113,20230116,WT22030801,TANQUE DE ALMACENAMIENTO DE 800L,TANQUE DE ALMACENAMIENTO DE 800L,WINLONG PHARMACEUTICAL TECHNOLOGY CO LTD,0,TANQUE DE ALMACENAMIENTO DE 800L,7950,20230113,20230113,FOB,SACO SHIPPING S.A.,-,0,CEC2023ONEU001511090401,20230116,,0
13-01-2023,IMPORTACION A CONSUMO,028-2023-10-00058158,00000062,1,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADORES COMPLETO,DIVA,NUEVA,5348,134,NUMERO DE UNIDADES,0,151436.08,191.83,0,151436.08,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,BROOM-ECUADOR S.A.,CHINA,4,01777779-JIMENEZ QUIROZ BORIS LENIN,CAP ANDREAS,CEC2022WHLU5562,NGNB20707600,05907400-INARPI S.A.,14724.54,AFORO-AFORO DOCUMENTAL,AVENIDA LAS MONJAS 302 Y CALLE TERCERA,20221205,20230107,20230113,20230113,JH221031CA68-GB,ACUICOLA (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2022,DIVA ECO D15,1130.12,20230113,20230116,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2022WHLU55622037,20230118,,8263.15
13-01-2023,IMPORTACION A CONSUMO,028-2023-10-00058158,00000062,2,0992758791001,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADORES COMPLETO,DIVA,NUEVA,5348,85,NUMERO DE UNIDADES,0,41179.1,52.16,0,41179.1,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,BROOM-ECUADOR S.A.,CHINA,4,01777779-JIMENEZ QUIROZ BORIS LENIN,CAP ANDREAS,CEC2022WHLU5562,NGNB20707600,05907400-INARPI S.A.,9340.19,AFORO-AFORO DOCUMENTAL,AVENIDA LAS MONJAS 302 Y CALLE TERCERA,20221205,20230107,20230113,20230113,JH221031CA68-GB,ACUICOLA (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2022,YC-8P,484.46,20230113,20230116,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0,CEC2022WHLU55622037,20230118,,2246.95
13-01-2023,IMPORTACION A CONSUMO,055-2023-10-00057108,00000327,4,1.79131E+12,"PURIFLUIDOS, PURIFICACION Y ANALISIS DE FLUIDOS CIA. LTDA.",UNITED STATES,UNITED STATES,MILFORD,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",VORTEX MINI-300 ORBITAL PARA LABORATORIO,SCIENTIFIC IND,NUEVA,1,1,NUMERO DE UNIDADES,0,1330.33,49.49,13.3,1393.13,GBI LOGISTICS CORP,ATLAS AIR INC,UNITED STATES,0,01777793-PACUSTOMS CIA. LTDA.,N415MC,CEC20235Y020007,SP2301091223X97346,,3.83,AFORO-AFORO AUTOMATICO,SAN JUAN DE DIOS N13 S4-503 Y AV. PLAYA CHICA,20230111,20230111,20230113,20230116,INV0044204,VORTEX MINI-300 ORBITAL PARA LABORATORIO,VORTEX MINI-300 ORBITAL PARA LABORATORIO,SCIENTIFIC IND,0,4670829,1330.33,20230113,20230113,FCA,SERVICIOS POSTALES INTERNACIONALES ANDINOS POSTANDINOS S.A.,-,0,CEC20235Y02000700240003,20230116,,0
13-01-2023,IMPORTACION A CONSUMO,055-2023-10-00057108,00000327,6,1.79131E+12,"PURIFLUIDOS, PURIFICACION Y ANALISIS DE FLUIDOS CIA. LTDA.",UNITED STATES,UNITED STATES,MILFORD,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",EQUIPO PARA ELECTROPORADOR 110,EPPENDORF,NUEVA,1,1,NUMERO DE UNIDADES,0,3563.09,132.56,35.63,3731.29,GBI LOGISTICS CORP,ATLAS AIR INC,UNITED STATES,0,01777793-PACUSTOMS CIA. LTDA.,N415MC,CEC20235Y020007,SP2301091223X97346,,3.83,AFORO-AFORO AUTOMATICO,SAN JUAN DE DIOS N13 S4-503 Y AV. PLAYA CHICA,20230111,20230111,20230113,20230116,INV0044204,EQUIPO PARA ELECTROPORADOR 110,EQUIPO PARA ELECTROPORADOR 110,EPPENDORF,0,4309000019,3563.09,20230113,20230113,FCA,SERVICIOS POSTALES INTERNACIONALES ANDINOS POSTANDINOS S.A.,-,0,CEC20235Y02000700240003,20230116,,0
13-01-2023,IMPORTACION A CONSUMO,055-2023-10-00057108,00000327,8,1.79131E+12,"PURIFLUIDOS, PURIFICACION Y ANALISIS DE FLUIDOS CIA. LTDA.",UNITED STATES,UNITED STATES,MILFORD,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",VORTEX MIXER PV1,GRANT,NUEVA,1,1,NUMERO DE UNIDADES,0,338.94,12.61,3.39,354.94,GBI LOGISTICS CORP,ATLAS AIR INC,UNITED STATES,0,01777793-PACUSTOMS CIA. LTDA.,N415MC,CEC20235Y020007,SP2301091223X97346,,3.83,AFORO-AFORO AUTOMATICO,SAN JUAN DE DIOS N13 S4-503 Y AV. PLAYA CHICA,20230111,20230111,20230113,20230116,INV0044204,VORTEX MIXER PV1,VORTEX MIXER PV1,GRANT,0,6237058,338.94,20230113,20230113,FCA,SERVICIOS POSTALES INTERNACIONALES ANDINOS POSTANDINOS S.A.,-,0,CEC20235Y02000700240003,20230116,,0
13-01-2023,IMPORTACION A CONSUMO,055-2023-10-00057108,00000327,9,1.79131E+12,"PURIFLUIDOS, PURIFICACION Y ANALISIS DE FLUIDOS CIA. LTDA.",UNITED STATES,UNITED STATES,MILFORD,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",VORTEX MIXER PV1,GRANT,NUEVA,1,1,NUMERO DE UNIDADES,0,338.94,12.61,3.39,354.94,GBI LOGISTICS CORP,ATLAS AIR INC,UNITED STATES,0,01777793-PACUSTOMS CIA. LTDA.,N415MC,CEC20235Y020007,SP2301091223X97346,,3.83,AFORO-AFORO AUTOMATICO,SAN JUAN DE DIOS N13 S4-503 Y AV. PLAYA CHICA,20230111,20230111,20230113,20230116,INV0044204,VORTEX MIXER PV1,VORTEX MIXER PV1,GRANT,0,6237058,338.94,20230113,20230113,FCA,SERVICIOS POSTALES INTERNACIONALES ANDINOS POSTANDINOS S.A.,-,0,CEC20235Y02000700240003,20230116,,0
16-01-2023,IMPORTACION A CONSUMO,019-2023-10-00066275,01000270,12,0992169192001,GENERSA S.A.,CHINA,UNITED STATES,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",VORTEX DIGITAL 500 RPM 3000 RPM 30392122,OHAUS,NUEVA,5,3,NUMERO DE UNIDADES,0,789.18,22.63,4.66,816.47,FORESTRY SUPPLIERS,TAMPA CARGO S.A.,UNITED STATES,0,01777857-SIATIADUANAS S.A.,N335QT,CEC2023QT300239,697889,,5.79,AFORO-AFORO AUTOMATICO,CDLA. GARZOTA MZ 56 VILLA 10,20230114,20230114,20230116,20230117,96600242,VXMNDG VORTEX DIGITAL 500 RPM 3000 RPM 30392122,VORTEX DIGITAL 500 RPM 3000 RPM 30392122,OHAUS,2022,VXMNDG,263.06,20230116,20230116,FOB,SIATILOGISTICS S.A.,-,0,CEC2023QT30023900040003,20230117,,0
16-01-2023,IMPORTACION A CONSUMO,028-2023-10-00066699,00002928,1,0990226903001,ECUABARNICES S.A.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MOLINO,SIN MARCA,NUEVA,1,1,NUMERO DE UNIDADES,0,5710,78,20,5808,E-HENG IMPORT AND EXPORT CO LIMITED,HAMBURG SÜD ECUADOR S.A.,CHINA,0,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,SVENDBORG MAERSK,CEC2023MAEU0018,YSGSN221105313FE,05909025-CONTECON GUAYAQUIL S.A.,650,AFORO-AFORO AUTOMATICO,VIA A DAULE KM 24 SN SOLAR 2 ECUADOR,20221216,20230117,20230116,20230118,08J542,VERTICAL PEARL MILL,PRODUCTO TERMINADO,SIN MARCA,0,KLS-10L,5710,20230116,20230116,FOB,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,-,0,CEC2023MAEU001855040007,20230123,,0
17-01-2023,IMPORTACION A CONSUMO,028-2023-10-00075401,00000104,1,0962086617001,TINEO ZAMORA CARLOS EDUARDO,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",FRUIT JUICE EXTRACTING MACHINE,SM,NUEVA,15,1,NUMERO DE UNIDADES,0,900,12.11,9,921.11,SHANDONG ONETOUCH BUSINESS SERVICECO LTD,OCEAN NETWORK EXPRESS (ECUADOR) ONEEC S.A.S.,CHINA,0,01777870-GRUPOSERVIADUANA S.A.,VANTAGE,CEC2023HLCU0635,NBGGYE2686531V,05907400-INARPI S.A.,270.15,AFORO-AFORO FISICO INTRUSIVO,TARQUI SOLAR 11,20221205,20230115,20230117,20230117,20201101A1,FRUIT JUICE EXTRACTING MACHINE,MAQUINAS,SM,0,SM,900,20230117,20230118,FOB,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,-,0,CEC2023HLCU063510490005,20230119,,0
17-01-2023,IMPORTACION A CONSUMO,028-2023-10-00075401,00000104,3,0962086617001,TINEO ZAMORA CARLOS EDUARDO,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEATBALL MAKING MACHINE,SM,NUEVA,15,1,NUMERO DE UNIDADES,0,610,140,6.1,756.1,SHANDONG ONETOUCH BUSINESS SERVICECO LTD,OCEAN NETWORK EXPRESS (ECUADOR) ONEEC S.A.S.,CHINA,0,01777870-GRUPOSERVIADUANA S.A.,VANTAGE,CEC2023HLCU0635,NBGGYE2686531V,05907400-INARPI S.A.,520,AFORO-AFORO FISICO INTRUSIVO,TARQUI SOLAR 11,20221205,20230115,20230117,20230117,XZCT20220916001,MEATBALL MAKING MACHINE,MAQUINAS,SM,0,NBGGYE2686531V,610,20230117,20230118,FOB,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,-,0,CEC2023HLCU063510490005,20230119,,0
17-01-2023,IMPORTACION A CONSUMO,028-2023-10-00075401,00000104,4,0962086617001,TINEO ZAMORA CARLOS EDUARDO,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEAT GRINDER MACHINE,SM,NUEVA,15,1,NUMERO DE UNIDADES,0,460,160,4.6,624.6,SHANDONG ONETOUCH BUSINESS SERVICECO LTD,OCEAN NETWORK EXPRESS (ECUADOR) ONEEC S.A.S.,CHINA,0,01777870-GRUPOSERVIADUANA S.A.,VANTAGE,CEC2023HLCU0635,NBGGYE2686531V,05907400-INARPI S.A.,460,AFORO-AFORO FISICO INTRUSIVO,TARQUI SOLAR 11,20221205,20230115,20230117,20230117,XZCT20220916001,MEAT GRINDER MACHINE,MAQUINAS,SM,0,NBGGYE2686531V,460,20230117,20230118,FOB,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,-,0,CEC2023HLCU063510490005,20230119,,0
17-01-2023,IMPORTACION A CONSUMO,019-2023-10-00074879,00000059,11,0992216964001,ELICROM CIA. LTDA.,UNITED STATES,UNITED STATES,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR DE TAMIZ ELCTRICO,NAAVANTOR,NUEVA,27,1,NUMERO DE UNIDADES,0,1741.11,107.43,17.41,1865.95,AMAZON,TAMPA CARGO S.A.,UNITED STATES,0,01905302-REYES OBANDO MARCOS ALBERTO,N335QT,CEC2023QT300239,697966,,8.4,AFORO-AFORO AUTOMATICO,CDLA. GUAYAQUIL MZ 21 CALLE 1RA SOLAR 10,20230114,20230114,20230117,20230117,8811686917,AGITADOR DE LABORATORIO,PARA LABORATORIO,NAAVANTOR,0,470018 706,1741.11,20230117,20230117,FCA,SIATILOGISTICS S.A.,-,0,CEC2023QT30023900030001,20230118,,0
17-01-2023,IMPORTACION A CONSUMO,028-2023-10-00073417,01000056,20,0990031061001,DEPOSITO DENTAL KROBALTO C.A.,GERMANY,GERMANY,HAMBURG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",APARATO DE MEZCLA,RENFERT,NUEVA,2,1,NUMERO DE UNIDADES,0,386.06,9.45,1.64,397.15,RENFERT GMBH,CMA-CGM ECUADOR S.A.,GERMANY,1,01902756-MARQUEZ DE LA PLATA ENRIQUEZ JACQUELINE PATRICIA,MARY,CEC2023CMAU0002,2212410621,05907400-INARPI S.A.,17.12,AFORO-AFORO AUTOMATICO,AV.KENNEDY 211 Y FRANCISCO BOLONIA,20221207,20230106,20230117,20230117,VRE463000,APARATO DE MEZCLA,VIBRAX,RENFERT,2022,18301000,386.06,20230117,20230117,FCA,SCHRYVER DEL ECUADOR S.A,-,0,CEC2023CMAU000200580009,20230119,,0
17-01-2023,IMPORTACION A CONSUMO,028-2023-10-00073417,01000056,35,0990031061001,DEPOSITO DENTAL KROBALTO C.A.,GERMANY,GERMANY,HAMBURG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",Parte de aparato para mezclar,RENFERT,NUEVA,2,2,NUMERO DE UNIDADES,0,230.32,5.64,0.98,236.94,RENFERT GMBH,CMA-CGM ECUADOR S.A.,GERMANY,1,01902756-MARQUEZ DE LA PLATA ENRIQUEZ JACQUELINE PATRICIA,MARY,CEC2023CMAU0002,2212410621,05907400-INARPI S.A.,10.22,AFORO-AFORO AUTOMATICO,AV.KENNEDY 211 Y FRANCISCO BOLONIA,20221207,20230106,20230117,20230117,VRE463000,Parte de aparato para mezclar,VASO TWISTER CON ESPATULA 200 ML,RENFERT,2022,18200200,115.16,20230117,20230117,FCA,SCHRYVER DEL ECUADOR S.A,-,0,CEC2023CMAU000200580009,20230119,,0
17-01-2023,IMPORTACION A CONSUMO,028-2023-10-00073417,01000056,1,0990031061001,DEPOSITO DENTAL KROBALTO C.A.,GERMANY,GERMANY,HAMBURG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",APARATO DE MEZCLA,RENFERT,NUEVA,2,3,NUMERO DE UNIDADES,0,2723.36,66.65,11.61,2801.62,RENFERT GMBH,CMA-CGM ECUADOR S.A.,GERMANY,1,01902756-MARQUEZ DE LA PLATA ENRIQUEZ JACQUELINE PATRICIA,MARY,CEC2023CMAU0002,2212410621,05907400-INARPI S.A.,120.79,AFORO-AFORO AUTOMATICO,AV.KENNEDY 211 Y FRANCISCO BOLONIA,20221207,20230106,20230117,20230117,VRE463000,APARATO DE MEZCLA,TWISTER 100-120V 50/60HZ,RENFERT,2022,18261000,907.79,20230117,20230117,FCA,SCHRYVER DEL ECUADOR S.A,-,0,CEC2023CMAU000200580009,20230119,,0
