fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAÍS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCIÓN ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAÍS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA SALIDA,TOTAL AJUSTES,TOTAL OTROS AJUSTES
03-05-2022,IMPORTACION COURIER,055-2022-91-00452350,,1,0401488044001,PADILLA FIERRO TANIA BRIGHIT,UNITED STATES,UNITED STATES,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR,,NUEVA,0,1,NUMERO DE UNIDADES,0,108.32,4.29,1.08,113.69,SFS CARGO EXPRESS INC,TAMPA CARGO S.A.,UNITED STATES,0,08901060-FLYEXPRESS S.A.,N335QT,CEC2022QT000576,,,2.86,AFORO-AFORO DOCUMENTAL,EL TELEGRAFO OE3-35 Y AV DE LA PRENSA,20220430,20220430,20220503,20220504,,,,,0,,108.32,20220503,20220504,,TAMPA CARGO S.A.,-,0,,20220504,,
05-05-2022,IMPORTACION COURIER,019-2022-91-00462648,,1,1.39001E+12,LA FABRIL S.A.,SPAIN,SPAIN,PANAMA CITY,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR VAK,,NUEVA,1,1,NUMERO DE UNIDADES,0,2304.83,107.25,23.05,2435.13,VAK KIMSA SA.,AERO EXPRESS DEL ECUADOR TRANSAM C. LTDA.,PANAMA,0,08904655-DHL EXPRESS ECUADOR S.A.,HCCDX,CEC20227T001123,6754338570,,71.5,AFORO-AFORO AUTOMATICO,AV. DE LAS AMERICAS S/N Y EUGENIO ALMAZAN,20220505,20220505,20220505,20220507,,,,,0,,2304.83,20220505,,,AERO EXPRESS DEL ECUADOR TRANSAM C. LTDA.,-,0,CEC20227T00112300030208,20220505,,
08-05-2022,IMPORTACION COURIER,055-2022-91-00472258,,1,0992792906001,LABSUPPLY CIA. LTDA.,CHINA,UNITED STATES,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR MAGNETICO,,NUEVA,1,1,NUMERO DE UNIDADES,0,889,328.81,8.89,1226.7,BJ TONGLIAN HUAPU TECH CO LTD,TAMPA CARGO S.A.,UNITED STATES,0,08901062-ENTREGAS ESPECIALES ESPENTREGAS S.A.,N335QT,CEC2022QT000586,9.77698E+11,,6.8,AFORO-AFORO AUTOMATICO,AV ELOY ALFARO SN ENTRES PSJ JUNCOS,20220507,20220507,20220508,20220508,,,,,0,,889,20220508,,,TAMPA CARGO S.A.,-,0,CEC2022QT00058600650117,20220510,,
09-05-2022,IMPORTACION COURIER,055-2022-91-00480580,,1,1.70532E+12,MATA ARBOLEDA CARLOS HERNAN,UNITED STATES,UNITED STATES,MIAMI,AEREA,QUITO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",APARATO AGITADOR RECIPROCANTE,,NUEVA,2,1,NUMERO DE UNIDADES,0,2904.49,43.64,29.04,2977.17,DGSAFEWORK,AIR CANADA,UNITED STATES,0,08777801-PEDIDOS EXPRESS PEDIDOSEXPRESS CIA.LTDA.,CFTCA,CEC2022AC000262,PX09705,,29.09,AFORO-AFORO AUTOMATICO,PASAJE EL JARDIN Y AV 6 DE DICIEMBRE,20220508,20220509,20220509,20220510,,,,,0,,2904.49,20220509,,,AIR CANADA,-,0,CEC2022AC00026200010172,20220510,,
20-05-2022,IMPORTACION COURIER,019-2022-91-00525964,,1,1.79195E+12,FLOREMPAQUE CIA. LTDA.,CZECH REPUBLIC,CZECH REPUBLIC,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR NEUMATICO,,NUEVA,1,4,NUMERO DE UNIDADES,0,1280.93,9,12.81,1302.74,SOMA ENGINEERING,"UNITED PARCEL SERVICE, CO.",UNITED STATES,0,08901058-UPS SCS (ECUADOR) S.A.S.,N347UP,CEC20225X021013,1Z73X96X8695293613,,6,AFORO-AFORO FISICO INTRUSIVO,ALONSO DE TORRES OE7-12 Y AV DEL PARQUE,20220515,20220515,20220520,20220525,,,,,0,,320.23,20220520,20220527,,"UNITED PARCEL SERVICE, CO.",-,0,CEC20225X02101300040067,20220518,,
16-06-2022,IMPORTACION A CONSUMO,028-2022-10-00643663,00002355,2,1.7923E+12,PRODIGYTRADING IMPORTACIONES & EXPORTACIONES S.A.,SOUTH KOREA,COREA DEL SUR,BUSAN (EX PUSAN),MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MAQUINA MEZCALDORA,SIN MARCA,NUEVA,8,1,NUMERO DE UNIDADES,0,1350,270.36,13.5,1633.86,"DONGGUAN HUAJIN GIFTS CO., LIMITED",OCEAN NETWORK EXPRESS (ECUADOR) ONEEC S.A.S.,COREA DEL SUR,0,01902792-MATUTE SILVIA GUILLERMINA,SEASPAN BREEZE,CEC2022ONEU0001,0,05907400-INARPI S.A.,180.27,AFORO-AFORO AUTOMATICO,PICHINCHA / QUITO / COMITE DEL PUEBLO / AV ELOY ALFARO N64-15 Y PASAJE JUNCOS,20220402,20220611,20220616,20220616,20230326001,DH-PM03,MAQUINA MEZCALDORA,SIN MARCA,2022,DH-PM03,1350,20220616,20220616,FOB,ECU - WORLDWIDE - (ECUADOR) S.A.,,0,CEC2022ONEU000111130010,,,
16-06-2022,IMPORTACION A CONSUMO,028-2022-10-00643077,00038460,2,1.89178E+12,GALAIMPORTACIONES CIA.LTDA.,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR,INGCO,NUEVA,1657,30,NUMERO DE UNIDADES,0,1571.4,0,1.97,1573.37,INTEVISION TOOLS CO. PTE. LTD.,COSCO SHIPPING LINES ECUADOR CIA. LTDA.,CHINA,1,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,CMA CGM MUNDRA,CEC2022CMAU0069,0,05907400-INARPI S.A.,180,AFORO-AFORO AUTOMATICO,AV LAS AMERICAS 01-111 Y COLOMBIA AMBATO ECUADOR,20220512,20220616,20220616,20220617,YWL-22-0504,MEZCLADOR,PRODUCTO TERMINADO,INGCO,0,UMX214008,52.38,20220616,20220616,CFR,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2022CMAU00691060,,1,71.06
17-06-2022,IMPORTACION A CONSUMO,082-2022-10-00645012,00002003,7,1.79125E+12,PROAJI CIA. LTDA.,PERU,PERU,,CARRETERA,HUAQUILLAS,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MOLINO COLOIDAL,SIN MARCA,NUEVA,417,1,NUMERO DE UNIDADES,0,17600,589.29,181.89,18371.18,PIZCA FOODS SAC,TRANSPORTE FRONTERIZO ARENILLAS S A TRANSFROARE,,0,01904943-VISCARRA ESPINOZA FERNANDO RAMIRO,,CEC202277850386,0,05777782-DTA-MUZA S.A.S.,350,AFORO-AFORO DOCUMENTAL,VIA QUEVEDO KM 7 1 2 AV QUEVEDO S N Y MARGEN DERECHO,,20220617,20220617,20220617,E001-269,EN ACERO INOXIDABLE,MOLINO,SIN MARCA,2022,SIN MODELO,17600,20220617,20220617,FCA,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2022778503860002,,,
22-06-2022,IMPORTACION A CONSUMO,028-2022-10-00667519,00001601,1,1.79234E+12,PLANTA INDUSTRIAL LACEC CIA. LTDA.,MALAYSIA,MALASIA,PANGKOR,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",GRINDING MILL MYMILL MYM150 ECQO,OMYA,NUEVA,5,1,NUMERO DE UNIDADES,0,134388,0,50.86,134438.86,SUM HING ENGINEERING WORKS SDN BHD,CMA-CGM ECUADOR S.A.,MALASIA,0,01777862-WORK&DEVELOPMENT ECUADOR AGENCIA DE ADUANAS Y SERVICIOS LOGISTICOS CIA.LTDA.,CMA CGM MUNDRA,CEC2022CMAU0070,0,05777781-DPWORLD POSORJA S.A.,14000,AFORO-AFORO FISICO INTRUSIVO,PANAMERICANA E35 LOTE 2 Y ENTRE QUEBRADA DE MISITIO Y QU,20220429,20220618,20220622,20220624,9000353768,GRINDING MILL MYMILL MYM150 ECQO,GRINDING MILL MYMILL MYM150 ECQO,OMYA,2022,MYM150 ECQO,134388,20220622,20220628,DAP,SAMISA SERVICIOS AEREOS Y MARITIMOS INTERNACIONALES S.A.,,0,CEC2022CMAU007000020001,,1,15141.05
28-06-2022,IMPORTACION A CONSUMO,028-2022-10-00693852,01005631,2,1.79032E+12,PROCESADORA NACIONAL DE ALIMENTOS C A PRONACA,GERMANY,GERMANY,HAMBURG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar","ACONDICIONADOR, TIPO K 630 LÓGICA DE CONTROL",KAHL,NUEVA,7,1,NUMERO DE UNIDADES,0,61986.98,1709.42,74.78,63771.18,AMANDUS KAHL GMBH & CO. KG,HAMBURG SÜD ECUADOR S.A.,GERMANY,0,01777834-INCOTRAM OPERADORA DE COMERCIO INTERNACIONAL INCOTRAM &OPETCI CIA. LTDA.,LUNA MAERSK,CEC2022MAEU0226,0,05909025-CONTECON GUAYAQUIL S.A.,1575.4,AFORO-AFORO AUTOMATICO,LOS NARANJOS N44-15 Y AV. DE LOS GR QUITO,20220602,20220624,20220628,,90165798,REPUESTOS PARA LA LINEA DE ACONDICIONAMIENTO,REPUESTOS PARA LA LINEA DE ACONDICIONAMIENTO,KAHL,2022,TIPO K 630,61986.98,20220707,20220628,FCA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,"0416-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL # 5 ART. 55 LRTI (NO APLICA PARA LISTA DE BIENES DEL ANEXO 1 D. E. 1232 - R.O. 393-2S, 31-VII-2008) - Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresivid",0,CEC2022MAEU022655440002,,,
28-06-2022,IMPORTACION A CONSUMO,028-2022-10-00693852,01005631,3,1.79032E+12,PROCESADORA NACIONAL DE ALIMENTOS C A PRONACA,GERMANY,GERMANY,HAMBURG,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar","ROSCA DE RETENCIÓN, TIPO SF V 500 LÓGICA DE CONTROL",KAHL,NUEVA,7,1,NUMERO DE UNIDADES,0,28181.71,777.17,33.99,28992.87,AMANDUS KAHL GMBH & CO. KG,HAMBURG SÜD ECUADOR S.A.,GERMANY,0,01777834-INCOTRAM OPERADORA DE COMERCIO INTERNACIONAL INCOTRAM &OPETCI CIA. LTDA.,LUNA MAERSK,CEC2022MAEU0226,0,05909025-CONTECON GUAYAQUIL S.A.,716.24,AFORO-AFORO AUTOMATICO,LOS NARANJOS N44-15 Y AV. DE LOS GR QUITO,20220602,20220624,20220628,,90165798,REPUESTOS PARA LA LINEA DE ACONDICIONAMIENTO,REPUESTOS PARA LA LINEA DE ACONDICIONAMIENTO,KAHL,2022,TIPO SF V 500,28181.71,20220707,20220628,FCA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,"0416-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO ""IVA"", APLICA TEXTO LEGAL # 5 ART. 55 LRTI (NO APLICA PARA LISTA DE BIENES DEL ANEXO 1 D. E. 1232 - R.O. 393-2S, 31-VII-2008) - Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresivid",0,CEC2022MAEU022655440002,,,
29-06-2022,IMPORTACION A CONSUMO,028-2022-10-00700629,00041530,1,0990608504001,OPERADORA Y PROCESADORA DE PRODUCTOS MARINOS OMARSA S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",ELETRIC PADDLE WHEEL 3HP IP65 MOTOR POWER FACTOR 220V 440V INVERT 60HZ,MASHOW,NUEVA,38,3,NUMERO DE UNIDADES,0,2250,763.73,14.76,3028.49,"TAIZHOU MASHOW MACHINERY CO.,LTD.",AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,1,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,KOTA MANZANILLO,CEC2022PCIU0010,0,05907400-INARPI S.A.,376.2,AFORO-AFORO AUTOMATICO,LOTIZACION INDUSTRIAL AL RIO SOLAR # 3 GUAYAS,20220529,20220626,20220629,,MA220409,ELETRIC PADDLE WHEEL 3HP IP65 MOTOR POWER FACTOR 220V 440V INVERT 60HZ,PRODUCTO TERMINADO,MASHOW,0,PROM-3-8LG,750,20220707,20220629,FOB,ASIA SHIPPING ECUADOR S. A. ASE,,0,CEC2022PCIU001030460010,,,
29-06-2022,IMPORTACION A CONSUMO,028-2022-10-00697110,01003090,5,1.79095E+12,FLORASINTESIS FRAGANCIAS Y AROMAS CIA. LTDA.,ITALY,ITALY,GENOA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",TURBOMIX,CARPIGIANI,NUEVA,7,1,NUMERO DE UNIDADES,0,3443.56,91.64,19.96,3555.15,CARPIGNANI GROUP - ALI GROUP SRL,CMA-CGM ECUADOR S.A.,ITALY,0,01777857-SIATIADUANAS S.A.,DIMITRIS C,CEC2022CMAU0075,0,05907400-INARPI S.A.,78.82,AFORO-AFORO AUTOMATICO,"ANTONIO BASANTES OE1-187 Y FRANCISCO GARCIA, QUITO",20220522,20220624,20220629,20220629,0140/5622000711,IC846007000 TURBOMIX,TURBOMIX,CARPIGIANI,2022,IC846007000,3443.56,20220629,20220629,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2022CMAU007500210009,,,
29-06-2022,IMPORTACION A CONSUMO,028-2022-10-00697110,01003090,6,1.79095E+12,FLORASINTESIS FRAGANCIAS Y AROMAS CIA. LTDA.,ITALY,ITALY,GENOA,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",FRULLATORE UNITA CM,CARPIGIANI,NUEVA,7,1,NUMERO DE UNIDADES,0,606.25,91.64,3.52,701.41,CARPIGNANI GROUP - ALI GROUP SRL,CMA-CGM ECUADOR S.A.,ITALY,0,01777857-SIATIADUANAS S.A.,DIMITRIS C,CEC2022CMAU0075,0,05907400-INARPI S.A.,78.82,AFORO-AFORO AUTOMATICO,"ANTONIO BASANTES OE1-187 Y FRANCISCO GARCIA, QUITO",20220522,20220624,20220629,20220629,0140/5622000711,IC599953143 FRULLATORE UNITA CM,FRULLATORE UNITA CM,CARPIGIANI,2022,IC599953143,606.25,20220629,20220629,EXW,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,,0,CEC2022CMAU007500210009,,,
30-06-2022,IMPORTACION A CONSUMO,028-2022-10-00703366,00001092,3,1.00376E+12,JARAMILLO DAVILA LENNIN STIWAR,CHINA,CHINA,QINGDAO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR MAGNETICO,SANY,NUEVA,14,1,NUMERO DE UNIDADES,0,130.73,12.65,1.31,144.69,"BIOBASE BIOTECH CO., LTD",COSCO SHIPPING LINES ECUADOR CIA. LTDA.,CHINA,1,01777823-SANCHEZ PEÑA MARJORIE ISABEL,KOTA MANZANILLO,CEC2022PCIU0010,0,05907400-INARPI S.A.,22.12,AFORO-AFORO DOCUMENTAL,S3D E21-67 Y E21B. PUENGAS?.,20220424,20220626,20220630,20220701,BIOBASE20220409EU-6759,NINGUNA,AGITADOR MAGNETICO,SANY,2022,BS-4H,130.73,20220630,,FOB,INCA LINES DEL ECUADOR INCALINES S.A.,,0,CEC2022PCIU001010350007,,,
30-06-2022,IMPORTACION A CONSUMO,028-2022-10-00703366,00001092,11,1.00376E+12,JARAMILLO DAVILA LENNIN STIWAR,CHINA,CHINA,QINGDAO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR DE VORTICE,SANY,NUEVA,14,1,NUMERO DE UNIDADES,0,67.04,6.49,0.67,74.2,"BIOBASE BIOTECH CO., LTD",COSCO SHIPPING LINES ECUADOR CIA. LTDA.,CHINA,1,01777823-SANCHEZ PEÑA MARJORIE ISABEL,KOTA MANZANILLO,CEC2022PCIU0010,0,05907400-INARPI S.A.,22.12,AFORO-AFORO DOCUMENTAL,S3D E21-67 Y E21B. PUENGAS?.,20220424,20220626,20220630,20220701,BIOBASE20220409EU-6759,NINGUNA,MEZCLADOR DE VORTICE,SANY,2022,MX-F,67.04,20220630,,FOB,INCA LINES DEL ECUADOR INCALINES S.A.,,0,CEC2022PCIU001010350007,,,
30-06-2022,IMPORTACION A CONSUMO,028-2022-10-00702195,02003752,10,0101832103001,SOLANO CORDOVA AMILCAR GERARDO MARTIN,UNITED STATES,UNITED STATES,MIAMI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",DOSIFICADOR DE CLORO,WATEREAY,NUEVA,8,50,NUMERO DE UNIDADES,0,1866.5,123.45,18.67,2008.62,WATERWAY PLASTICS,CITIKOLD S.A.,UNITED STATES,1,01777857-SIATIADUANAS S.A.,SEABAORD EXPLORER,CEC2022SMLU0086,0,05909025-CONTECON GUAYAQUIL S.A.,76.36,AFORO-AFORO FISICO INTRUSIVO,AZUAY / CUENCA / SAN BLAS / MARISCAL SUCRE 2-88 Y TOMAS ORDO?EZ,20220618,20220625,20220630,20220630,1076704,CAG004 W DOSIFICADOR DE CLORO,DOSIFICADOR DE CLORO,WATEREAY,2022,CAG004 W,37.33,20220630,,FOB,INCA LINES DEL ECUADOR INCALINES S.A.,,0,CEC2022SMLU008600110006,,,
30-06-2022,IMPORTACION A CONSUMO,028-2022-10-00702195,02003752,11,0101832103001,SOLANO CORDOVA AMILCAR GERARDO MARTIN,UNITED STATES,UNITED STATES,MIAMI,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",DOSIFICADOR DE CLORO,WATEREAY,NUEVA,8,50,NUMERO DE UNIDADES,0,2641,123.45,26.41,2790.86,WATERWAY PLASTICS,CITIKOLD S.A.,UNITED STATES,1,01777857-SIATIADUANAS S.A.,SEABAORD EXPLORER,CEC2022SMLU0086,0,05909025-CONTECON GUAYAQUIL S.A.,76.36,AFORO-AFORO FISICO INTRUSIVO,AZUAY / CUENCA / SAN BLAS / MARISCAL SUCRE 2-88 Y TOMAS ORDO?EZ,20220618,20220625,20220630,20220630,1076704,CLC012 W DOSIFICADOR DE CLORO,DOSIFICADOR DE CLORO,WATEREAY,2022,CLC012 W,52.82,20220630,,FOB,INCA LINES DEL ECUADOR INCALINES S.A.,,0,CEC2022SMLU008600110006,,,
30-06-2022,IMPORTACION A CONSUMO,028-2022-10-00703076,00002160,19,0401601190001,CISNEROS GUERRERO JEFFER ALEXANDER,CHINA,CHINA,QINGDAO,MARITIMO,GUAYAQUIL MARITIMO,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MEZCLADOR DE VORTICES,BIOEVOPEAK,NUEVA,68,2,NUMERO DE UNIDADES,0,160,18.16,1.6,179.76,BIOEVOPEAK CO. LTD.,HAMBURG SÜD ECUADOR S.A.,CHINA,1,01900406-ARELLANO RAFFO OSCAR RENE,CORNELIUS MAERSK,CEC2022MAEU0228,0,05909025-CONTECON GUAYAQUIL S.A.,15.44,AFORO-AFORO AUTOMATICO,N59 LUIS TUFINO OE3 55 Y OE 3B SANCHO ACHO,20220601,20220627,20220630,20220701,BEP202200514,MEZCLADOR DE VORTICES,MEZCLADOR DE VORTICES,BIOEVOPEAK,0,SIN MIODELO,80,20220630,20220630,FOB,INCA LINES DEL ECUADOR INCALINES S.A.,,0,CEC2022MAEU022855020003,,,
13-06-2022,IMPORTACION A CONSUMO,082-2022-10-00625654,01001766,7,1.72009E+12,LEMA COLLAGUAZO JONATHAN FRANCISCO,UNITED STATES,PERU,,CARRETERA,HUAQUILLAS,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",RAM SKID 35 8 5 W ACC II U 557,BAKER HUGHES,NUEVA,12,1,NUMERO DE UNIDADES,0,85044.28,-144.99,850.44,85894.72,BAKER HUGHES SWITZERLAND SARL SUCURSAL DEL PER,TRANSPORTES Y SERVICIOS ASOCIADOS SYTSA CIA. LTDA,,0,01777859-SERVICIOS ADUANEROS CORPORATIVOS SACPC S.A.,,CEC202262930631,0,05908902-TRANSPORTE Y COMERCIO INTERNACIONAL - TRANSCOMERINTER CIA. LTDA.,45222.53,AFORO-AFORO FISICO INTRUSIVO,"COLLAGUAZO S42D OE9-68 OE9K, BARRIO LA MERCED",,20220610,20220613,20220613,F002-00001063,RAM SKID 35 8 5 W ACC II U 557,RAM SKID 35 8 5 W ACC II U 557,BAKER HUGHES,2022,1531512-1531593-1531598,85044.28,20220613,20220614,CPT,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2022629306310001,,1,8570.21
07-06-2022,IMPORTACION A CONSUMO,073-2022-10-00602478,00001013,3,1.09179E+12,ABP COMPANY GROUPSERV S.A.S.,COLOMBIA,COLOMBIA,,CARRETERA,TULCAN,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",CREMOLEDOR DE HUESOS,IMAD,NUEVA,10,1,NUMERO DE UNIDADES,0,1520,50,15.7,1585.7,INGENIERIA CON SENTIDO AMBIENTAL IMAD SAS,LOGISTICA Y TRANSPORTE AGENCOMEXCARGO S.A,,0,01902189-HERRERA GUERRERO NELSON HUMBERTO,,CEC202278230084,0,05908903-TRANSPORTE Y COMERCIO INTERNACIONAL - TRANSCOMERINTER CIA. LTDA.,28,AFORO-AFORO AUTOMATICO,CALLE D NUMERO L15 INTERSECCION RODRIGO MIÑO,,20220606,20220607,20220607,FEL335,CREMOLEDOR DE HUESOS,CREMOLEDOR DE HUESOS,IMAD,0,51,1520,20220607,20220607,EXW,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2022782300840001,,,
03-06-2022,IMPORTACION A CONSUMO,073-2022-10-00591271,00004953,11,1.79193E+12,IMPORTADOR FERRETERO TRUJILLO CIA. LTDA.,COLOMBIA,COLOMBIA,,CARRETERA,TULCAN,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",APARATOS PARA MEZCLAR TAMIZAR,BELLOTA,NUEVA,563,60,NUMERO DE UNIDADES,0,171.47,0,0.26,171.73,BELLOTA COLOMBIA SA,COMPAÑIA DE TRANSPORTE PESADO TRANSTULCARGO S.A.,,0,01901980-GONZALEZ ESCOBAR NORA CATALINA,,CEC202278931206,0,05909371-ADUANAS Y COMERCIO EXTERIOR DEL NORTE ADUANOR CIA. LTDA.,67,AFORO-AFORO AUTOMATICO,MATILDE ALVAREZ S59 Y CLL E2C,,20220528,20220603,20220604,CE16959,TIPO ALETA 6CM,MEZCLADOR PARA TALADRO,BELLOTA,2022,MXP06SAB40,2.86,20220603,20220603,CPT,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2022789312060001,,1,4.33
01-06-2022,IMPORTACION A CONSUMO,082-2022-10-00583303,01007338,1,1.79E+12,ACERIA DEL ECUADOR CA ADELCA.,PERU,PERU,,CARRETERA,HUAQUILLAS,8479820000,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",FRONT WALL LINERS 6008,MEFICO,NUEVA,3,1,NUMERO DE UNIDADES,0,8813.23,813.23,8.48,9634.94,METALURGICA DEL FIERRO Y EL COBRE S.R.L. MEFICO SRL,CASTILLO RIOS ORFILIO VICENTE,,0,01900008-FMA FRANCISCO MOSQUERA AULESTIA CIA. LTDA.,,CEC202278640331,0,05909263-EMPRESA DE BODEGAS BODPUYANGO CIA LTDA,2643,AFORO-AFORO AUTOMATICO,C DEL ESTABLO O LT 50 Y DEL CHARRO SECTOR STA LUCIA ALTA QUITO ECUADOR,,20220531,20220601,,F004-0000359,ACCESORIOS PARA MEZCLAR,FRONT WALL LINERS 6008,MEFICO,2022,PT-F508000100,8813.23,20220707,20220601,EXW,ZZ OTROS LIBERADORES DIRECTOS,,0,CEC2022786403310001,,,
