fecha,REGIMEN ADUANERO,REFRENDO,DAU,ITEM,RUC IMPORTADOR,IMPORTADOR,PAIS DE ORIGEN,PAIS DE PROCEDENCIA,CIUDAD EMBARQUE,VIA DE TRANSPORTE,ADUANA,PARTIDA ARANCELARIA,DESCRIPCION ARANCELARIA,DESCRIPCION PRODUCTO COMERCIAL,MARCA,ESTADO DE MERCANCIA,BULTOS,CANTIDAD,UNIDAD DE MEDIDA,ADVALOREM,US$ FOB,US$ FLETE,US$ SEGURO,US$ CIF,EMBARCADOR,EMPRESA DE TRANSPORTE,PAIS DE EMBARQUE,CONTENEDOR,AGENTE DE ADUANA,NAVE,NUMERO DE MANIFIESTO,CONOCIMIENTO EMBARQUE,DEPOSITO COMERCIAL,PESO NETO KG,TIPO AFORO,DIRECCIÓN CONSIGNATARIO,FECHA DE EMBARQUE,FECHA DE LLEGADA,FECHA INGRESO SISTEMA,FECHA PAGO,FACTURA,CARACTERISTICAS,PRODUCTO,MARCA COMERCIAL,AÑO FABRICACIÓN,MODELO MERCADERIA,US$ FOB UNIT,FECHA DE LIQUIDACIÓN,FECHA AFORO,INCOTERM,AGENCIA DE CARGA,CODIGO DE LIBERACION,CÓDIGO TNAN,NUMERO DE CARGA FINAL,FECHA DE SALIDA DE ALMACEN,PAÍS DE ORIGEN,DESCRIPCIÓN ARANCELARIA,PAÍS DE EMBARQUE,FECHA SALIDA,TOTAL AJUSTES,TOTAL OTROS AJUSTES
2021-11-29,IMPORTACION A CONSUMO,028-2021-10-01055998,7870.0,1.0,992597143001.0,COSUMISA S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADORES,SIN MARCA,NUEVA,1170.0,90.0,NUMERO DE UNIDADES,0.0,42750.0,15995.0,587.45,59332.45,"ZHEJIANG FORDY IMP & EXP. CO., LTD",GREENANDES ECUADOR S.A.,CHINA,0.0,01902288-ILLINGWORTH GARCIA CRISTOBAL LUIS,CMA CGM CHENNAI,CEC2021CMAU0143,ECL2110060,05907400-INARPI S.A.,8469.0,AFORO-AFORO AUTOMATICO,CAMILO DESTRUGE 2410 Y ABEL CASTILLO,20211025.0,20211125.0,20211129.0,20211130.0,LC210511,PADDLEWHEEL AERATOR,AIREADORES,SIN MARCA,0.0,SIN MODELO,475.0,20211129.0,20211129.0,FOB,EXPRESS CARGO LINE DEL ECUADOR EXPRESSLINE S.A.,-,0.0,CEC2021CMAU014340300001,20211201.0,,,,,,
2021-11-29,IMPORTACION A CONSUMO,028-2021-10-01053473,698.0,1.0,1001260000000.0,NAVARRO ANDRADE SEGUNDO JOAQUIN,CHINA,CHINA,SHANGHAI,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MOLINO TRITURADOR DE PLASTICO,S/M,NUEVA,1.0,1.0,NUMERO DE UNIDADES,0.0,1390.0,590.0,19.8,1999.8,NANJING WANGUO MACHINERY TECHNOLOGY CO LTD,AGENCIA DEL PACIFICO DELPAC S.A.,CHINA,0.0,01777813-MELGAREJO JACOME MIGUEL ANGEL,CMA CGM CHENNAI,CEC2021CMAU0143,YSGSNI2109164,05907400-INARPI S.A.,450.0,AFORO-AFORO AUTOMATICO,TERCERA 94B Y AV EL PARQUE QUITO - ECUADOR,20211004.0,20211125.0,20211129.0,20211129.0,1102021,PLASTIC CRUSHING MACHINE,MOLINO TRITURADOR DE PLASTICO,S/M,2021.0,S/M,1390.0,20211129.0,20211129.0,FOB,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,-,0.0,CEC2021CMAU014310250017,20211129.0,,,,,,
2021-11-29,IMPORTACION A CONSUMO,028-2021-10-01054392,4065.0,34.0,1206270000000.0,GARCES PARRA JHON DARIO,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",BATIDORA DE 5 LITROS,FLYON,NUEVA,484.0,100.0,NUMERO DE UNIDADES,0.0,2149.53,1415.18,21.5,3586.21,FLYON IMPORT AND EXPORT CO LIMITED,AGENCIA DEL PACIFICO DELPAC S.A.,CHINA,1.0,01900406-ARELLANO RAFFO OSCAR RENE,CMA CGM CHENNAI,CEC2021CMAU0143,NGYQ2109082603,05907400-INARPI S.A.,938.62,AFORO-AFORO AUTOMATICO,SANTO DOMINGO DE LOS TSACHILAS / SANTO DOMINGO / ABRAHAM CALAZACON / AV DE LOS COLONOS S/N Y PASAJE UNO,20211025.0,20211125.0,20211129.0,20211201.0,JGYW210927,BATIDORA DE 5 LITROS,BATIDORA DE 5 LITROS,FLYON,0.0,MK-36,21.5,20211129.0,20211129.0,CIF,TRANSOCEAN LOGISTICS CORPORATION S.A.,-,0.0,CEC2021CMAU014310950009,18991230.0,,,,,,
2021-11-29,IMPORTACION A CONSUMO,028-2021-10-01056827,1001340.0,1.0,992717769001.0,IMPORTADORA ECUASINO S.A.,CHINA,CHINA,SHEKOU,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AERADORES,S/MARCA,NUEVA,560.0,260.0,NUMERO DE UNIDADES,0.0,216060.0,50710.74,106.7,266877.44,QINGDAO ORIENTAL JOXIN TRADING LTD,AGENCIA MARITIMA GLOBAL MARGLOBAL SA,CHINA,4.0,01904810-VERA SERRANO JORGE LUIS,EVER ELITE,CEC2021EISU0005,025B712588,05907400-INARPI S.A.,58906.35,AFORO-AFORO AUTOMATICO,AVENIDA RODRIGO CHAVEZ 274 Y AVENIDA TANCA MARENGO,20211020.0,20211128.0,20211129.0,18991230.0,DL211003,ELECTRICO,AERADORES,S/MARCA,2021.0,S/MODELO,831.0,20211129.0,20211129.0,FOB,ZZ OTROS LIBERADORES DIRECTOS,-,0.0,CEC2021EISU00053043,20211130.0,,,,,,
2021-11-30,IMPORTACION A CONSUMO,028-2021-10-01059343,1005302.0,8.0,992382333001.0,LABOMERSA S.A.,CHINA,CHINA,QINGDAO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR PARA LABORATORIO,BIOBASE,NUEVA,7.0,1.0,NUMERO DE UNIDADES,0.0,80.0,300.72,0.71,381.43,BIOBASE KINGS CO LTD,COSCO SHIPPING LINES ECUADOR CIA. LTDA.,CHINA,1.0,01777857-SIATIADUANAS S.A.,EVER ELITE,CEC2021EISU0005,JGQDGYE210930C,05907400-INARPI S.A.,107.11,AFORO-AFORO AUTOMATICO,GUAYAS / GUAYAQUIL / SOLAR 26-A CDLA BELLAVISTA MZ 14 V 26A,20210928.0,20211128.0,20211130.0,20211130.0,BIOBASE20210909EC,SHAKER,AGITADOR PARA LABORATORIO,BIOBASE,2021.0,SIN MODELO,80.0,20211130.0,20211130.0,FOB,SACO SHIPPING S.A.,-,0.0,CEC2021EISU000510430701,20211201.0,,,,,,
2021-11-30,IMPORTACION A CONSUMO,028-2021-10-01058988,7897.0,1.0,992597143001.0,COSUMISA S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AIREADORES,SIN MARCA,NUEVA,434.0,76.0,NUMERO DE UNIDADES,0.0,24472.0,18195.0,426.67,43093.67,"ZHEJIANG FORDY IMP & EXP. CO., LTD",GREENANDES ECUADOR S.A.,CHINA,0.0,01902288-ILLINGWORTH GARCIA CRISTOBAL LUIS,KOTA PUSAKA,CEC2021PCIU0014,ECL2110183,05907400-INARPI S.A.,5424.61,AFORO-AFORO DOCUMENTAL,CAMILO DESTRUGE 2410 Y ABEL CASTILLO,20211026.0,20211128.0,20211130.0,20211130.0,LC210511,PADDLEWHEEL AERATOR,AIREADORES,SIN MARCA,0.0,SIN MODELO,322.0,20211130.0,20211130.0,FOB,EXPRESS CARGO LINE DEL ECUADOR EXPRESSLINE S.A.,-,0.0,CEC2021PCIU001440590001,18991230.0,,,,,,
2021-11-30,IMPORTACION A CONSUMO,028-2021-10-01059821,3001346.0,1.0,992717769001.0,IMPORTADORA ECUASINO S.A.,CHINA,CHINA,SHEKOU,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AERADORES,S/MARCA,NUEVA,307.0,307.0,NUMERO DE UNIDADES,0.0,253582.0,73399.99,130.79,327112.78,QINGDAO ORIENTAL JOXIN TRADING LTD,GREENANDES ECUADOR S.A.,CHINA,0.0,01904810-VERA SERRANO JORGE LUIS,EVER ELITE,CEC2021EISU0005,RW2109070,05907400-INARPI S.A.,73107.6,AFORO-AFORO AUTOMATICO,CENTRO EMPRESARIAL COLON EMPRESARIAL 3 OF 210,20210923.0,20211128.0,20211130.0,18991230.0,DL210901,ELECTRICO,AERADORES,S/MARCA,2021.0,S/MODELO,826.0,20211130.0,20211130.0,FOB,COMEXTSEAPORT SOCIEDAD ANONIMA,-,0.0,CEC2021EISU000501490009,20211201.0,,,,,,
2021-11-30,IMPORTACION A CONSUMO,028-2021-10-01060476,7908.0,1.0,992597143001.0,COSUMISA S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,AIREADORES,SIN MARCA,NUEVA,3056.0,235.0,NUMERO DE UNIDADES,0.0,111625.0,36390.01,1480.15,149495.16,"ZHEJIANG FORDY IMP & EXP. CO., LTD",GREENANDES ECUADOR S.A.,CHINA,0.0,01902288-ILLINGWORTH GARCIA CRISTOBAL LUIS,EVER ELITE,CEC2021EISU0005,ECL2110133,05907400-INARPI S.A.,22113.5,AFORO-AFORO AUTOMATICO,CAMILO DESTRUGE 2410 Y ABEL CASTILLO,20211028.0,20211128.0,20211130.0,18991230.0,LC210511,PADDLEWHEEL AERATOR,AIREADORES,SIN MARCA,0.0,SIN MODELO,475.0,20211130.0,20211130.0,FOB,EXPRESS CARGO LINE DEL ECUADOR EXPRESSLINE S.A.,-,0.0,CEC2021EISU000500680002,18991230.0,,,,,,
2021-11-30,IMPORTACION A CONSUMO,028-2021-10-01061650,6123.0,4.0,791826225001.0,IMPORTADORA MINERA CRIS IMPOMINECRIS S.A.,CHINA,CHINA,QINGDAO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,MOLINO DE BOLA,SIN MARCA,NUEVA,8.0,1.0,NUMERO DE UNIDADES,0.0,31500.0,9682.78,411.83,41594.61,ZHENGZHOU VANGUARD MACHINERY TECH CO LTD,BROOM-ECUADOR S.A.,CHINA,0.0,01904810-VERA SERRANO JORGE LUIS,EVER ELITE,CEC2021EISU0005,OP21055,05907400-INARPI S.A.,14305.0,AFORO-AFORO FISICO INTRUSIVO,SITIO FAIQUE A 100 MTS DEL UPC,20210925.0,20211128.0,20211130.0,18991230.0,VAN20210910,1524,BALL MILL,SIN MARCA,0.0,SIN MODELO,31500.0,20211130.0,18991230.0,FOB,GLOVAL-SHIPPING ECUADOR CIA.LTDA,-,0.0,CEC2021EISU000521000001,18991230.0,,,,,,
2021-11-30,IMPORTACION A CONSUMO,028-2021-10-01062633,3018.0,1.0,991257721001.0,INDUSTRIAL PESQUERA SANTA PRISCILA S.A.,BRAZIL,BRAZIL,ITAPOA,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,MAQUINA AIERADOR AQUAMIX B-603,BERAQUA,NUEVA,1712.0,428.0,NUMERO DE UNIDADES,0.0,136078.38,8178.25,115.4,144372.03,BERNAUER AQUACULTURA LTDA,HAPAG-LLOYD ECUADOR S.A.,BRAZIL,0.0,01900880-BURGOS RIVAS RICHARD STANLEY,SAN ANTONIO EXPRESS,CEC2021HLCU0382,411IOA01851,05907400-INARPI S.A.,7254.6,AFORO-AFORO AUTOMATICO,KM 5.5 VIA A DAULE,20211104.0,20211129.0,20211130.0,20211201.0,2008-2021-A,W22 IP55 SEM MOTOR,1.5HP TRIF 460V 4P 60HZ,BERAQUA,2021.0,B002000078,317.94,20211130.0,20211130.0,EXW,INTERNACIONAL DE TRANSPORTE LAURAMOORE POZO TRANEXTEINT SA,-,0.0,CEC2021HLCU038297020001,18991230.0,,,,,,
2021-11-30,IMPORTACION A CONSUMO,028-2021-10-01062633,3018.0,3.0,991257721001.0,INDUSTRIAL PESQUERA SANTA PRISCILA S.A.,BRAZIL,BRAZIL,ITAPOA,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,,MAQUINA AIERADOR AQUAMIX B-603,BERAQUA,NUEVA,1712.0,428.0,NUMERO DE UNIDADES,0.0,136078.38,8178.25,115.4,144372.03,BERNAUER AQUACULTURA LTDA,HAPAG-LLOYD ECUADOR S.A.,BRAZIL,0.0,01900880-BURGOS RIVAS RICHARD STANLEY,SAN ANTONIO EXPRESS,CEC2021HLCU0382,411IOA01851,05907400-INARPI S.A.,7254.6,AFORO-AFORO AUTOMATICO,KM 5.5 VIA A DAULE,20211104.0,20211129.0,20211130.0,20211201.0,1507-2021-D,W22 IP55 SEM MOTOR,1.5HP TRIF 460V 4P 60HZ,BERAQUA,2021.0,B002000078,317.94,20211130.0,20211130.0,EXW,INTERNACIONAL DE TRANSPORTE LAURAMOORE POZO TRANEXTEINT SA,-,0.0,CEC2021HLCU038297020001,18991230.0,,,,,,
2021-11-30,IMPORTACION A CONSUMO,028-2021-10-01062560,4010.0,1.0,992758791001.0,KARASTE S.A.,CHINA,CHINA,NINGBO,MARITIMO,GUAYAQUIL MARITIMO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AEREADOR ELECTRICO COMPLETO,DIVA,NUEVA,5401.0,172.0,NUMERO DE UNIDADES,0.0,216670.13,59845.06,0.0,276515.19,CHA TAIZHOU JINHU MECHANICAL & ELECTRICAL CO LTD,AGENCIA DEL PACIFICO DELPAC S.A.,CHINA,4.0,01777779-JIMENEZ QUIROZ BORIS LENIN,CMA CGM CHENNAI,CEC2021CMAU0143,COSU6885745050,05907400-INARPI S.A.,10348.78,AFORO-AFORO AUTOMATICO,"AVENIDA LAS MONJAS 302 Y CALLE TERCERA, URDESA",20211025.0,20211125.0,20211130.0,20211201.0,JH210806CA05-GB,AEREADORES (INDUSTRIA CAMARONERA),PRODUCTO,DIVA,2021.0,DIVA ECO-D15,1259.71,20211130.0,20211130.0,CIF,ZZ OTROS LIBERADORES DIRECTOS,-,0.0,CEC2021CMAU01431107,18991230.0,,,,,,
2021-11-15,IMPORTACION A CONSUMO,037-2021-10-01002656,1013079.0,1.0,1790530000000.0,HALLIBURTON LATIN AMERICA S.R.L.,UNITED STATES,UNITED STATES,GALVESTON,MARITIMO,MANTA,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",LICUADORA FB4K,HALLIBURTON,USADA,1.0,1.0,NUMERO DE UNIDADES,0.0,215396.84,14602.89,115.0,230114.73,HALLIBURTON ENERGY,IAN TAYLOR ECUADOR COMPAÑIA ANONIMA,UNITED STATES,0.0,01900008-FMA FRANCISCO MOSQUERA AULESTIA CIA. LTDA.,ARC RESOLVE,CEC202177850245,US2186913,05777778-TERMINAL PORTUARIO DE MANTA TPM S.A.,28975.0,AFORO-AFORO AUTOMATICO,AV AMAZONAS NO 37 39 Y VILLALENGUAEDIF EUROCENTER PISO 7,20211030.0,20211114.0,20211115.0,20211130.0,4521163,TRLR BLEND FRAC FB4K ACE,LICUADORA FB4K,HALLIBURTON,2009.0,L252L1J014,215396.84,20211207.0,20211115.0,CPT,ZZ OTROS LIBERADORES DIRECTOS,-,0.0,CEC2021778502450068,20211117.0,,,,,,
2021-11-08,IMPORTACION A CONSUMO,073-2021-10-00979472,3257.0,38.0,1891730000000.0,VERPAINTCORP CIA. LTDA.,CHINA,COLOMBIA,,CARRETERA,TULCAN,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MAQUINA PARA TINTAS CE MN10 85,PPG INDUSTRIAL COLOMBIA,NUEVA,4.0,1.0,NUMERO DE UNIDADES,0.0,1196.31,33.69,12.3,1242.3,PPG INDUSTRIES,CONSOLIDADORA Y TRANSPORTE PESADO AMEEXISCARGO S. A.,COLOMBIA,0.0,01902017-GOYES BURBANO WILSON LIBARDO,,CEC202178182215,CO007809,05909678-BODEGAS Y SERVICIOS ECUADOR FORTALEZA S.A. BOSEFO,306.0,AFORO-AFORO AUTOMATICO,AV. VICTOR HUGO S/N ARISTIDES SARTORIO A3 CUADRAS DEL MALL DE LOS ANDES,18991230.0,20211105.0,20211108.0,20211108.0,706182677,MAQUINA PARA TINTAS CE MN10 85,MAQUINA PARA TINTAS CE MN10 85,PPG INDUSTRIAL COLOMBIA,0.0,1.52403E+13,1196.31,20211108.0,20211108.0,CPT,ZZ OTROS LIBERADORES DIRECTOS,-,0.0,CEC2021781822150001,18991230.0,,,,,,
2021-11-05,IMPORTACION A CONSUMO,073-2021-10-00974496,3244.0,1.0,917672800001.0,LUQUE MIRANDA LUIS EDUARDO,COLOMBIA,COLOMBIA,,CARRETERA,TULCAN,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MAQUINA PARA TINTAS CE MN10 85,PPG INDUSTRIES,NUEVA,5.0,1.0,NUMERO DE UNIDADES,0.0,1199.42,30.58,12.3,1242.3,PPG INDUSTRIES,CONSOLIDADORA Y TRANSPORTE PESADO AMEEXISCARGO S. A.,COLOMBIA,0.0,01902017-GOYES BURBANO WILSON LIBARDO,,CEC202178182216,CO007807,05909678-BODEGAS Y SERVICIOS ECUADOR FORTALEZA S.A. BOSEFO,1.74,AFORO-AFORO FISICO INTRUSIVO,12 DE MARZO CALLE AV UNIVERSITARIA Y CESAR CHAVEZ,18991230.0,20211105.0,20211105.0,20211108.0,706182678,MAQUINA PARA TINTAS CE MN10 85,MAQUINA PARA TINTAS CE MN10 85,PPG INDUSTRIES,0.0,1.52403E+13,1199.42,20211105.0,20211109.0,CPT,ZZ OTROS LIBERADORES DIRECTOS,-,0.0,CEC2021781822160001,18991230.0,,,,,,
2021-11-16,IMPORTACION A CONSUMO,073-2021-10-01006530,68768.0,64.0,992409134001.0,SERVICIO TECNICO DE DISTRIBUCION SERTECDI S. A.,COLOMBIA,PERU,,CARRETERA,TULCAN,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MAQUINA MEZCLADORA DE PINTURA,SINOTINT,NUEVA,6.0,1.0,NUMERO DE UNIDADES,0.0,1201.45,28.55,12.01,1242.01,PPG INDUSTRIES,CONSOLIDADORA Y TRANSPORTE PESADO AMEEXISCARGO S. A.,COLOMBIA,0.0,01902441-TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,,CEC202178182212,CO007806,05909371-ADUANAS Y COMERCIO EXTERIOR DEL NORTE ADUANOR CIA. LTDA.,306.0,AFORO-AFORO AUTOMATICO,AV. DE LAS AMERICAS NO 914 INTERSECCION CARLOS LUIS PLAZA,18991230.0,20211110.0,20211116.0,20211117.0,706182676,MAQUINA PARA TINTAS CE-MN10-85,PRODUCTO TERMINDO,SINOTINT,0.0,1.52403E+13,1201.45,20211116.0,20211116.0,CPT,ZZ OTROS LIBERADORES DIRECTOS,-,0.0,CEC2021781822120001,18991230.0,,,,,,
2021-11-20,IMPORTACION COURIER,019-2021-91-01022954,,1.0,103901641001.0,GARCIA CARCHI EDISSON GERARDO,UNITED STATES,UNITED STATES,MIAMI,AEREA,GUAYAQUIL AEREO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",APARATO DE AGITACION CON VASO DE DISPERSION,,NUEVA,1.0,1.0,NUMERO DE UNIDADES,0.0,495.76,10.54,5.06,511.36,GILSON COMPANY,"UNITED PARCEL SERVICE, CO.",UNITED STATES,0.0,08901053-TMALOGISTICS S.A.,N337UP,CEC20215X020867,SH035208,-,7.03,AFORO-AFORO AUTOMATICO,GUAYAQUIL / TARQUI / SOLAR 23,20211120.0,20211120.0,20211120.0,20211122.0,,,,,,,495.76,20211120.0,18991230.0,,TMALOGISTICS S.A.,-,0.0,CEC20215X02086700210059,20211122.0,,,,,,
2021-11-03,IMPORTACION COURIER,055-2021-91-00963111,,5.0,1306390000000.0,AGUILAR TUAREZ LUIS ANTONIO,UNITED STATES,UNITED STATES,MIAMI,AEREA,QUITO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGUITADOR DE PLACAS,,NUEVA,9.0,1.0,NUMERO DE UNIDADES,0.0,99.99,12.56,1.13,113.68,AMAZON,TAMPA CARGO S.A.,UNITED STATES,0.0,08777787-SERVICIOS INTEGRALES EN ADUANAS Y TRANSPORTE INTERNACIONAL S.I.A.T.I. CIA. LTDA.,N334QT,CEC2021QT000353,619200,-,8.37,AFORO-AFORO FISICO INTRUSIVO,YASUNI N44-274 Y AV. EL INCA,20211029.0,20211029.0,20211103.0,20211104.0,,,,,,,99.99,20211103.0,20211105.0,,SERVICIOS INTEGRALES EN ADUANAS Y TRANSPORTE INTERNACIONAL S.I.A.T.I. CIA. LTDA.,-,0.0,CEC2021QT00035300360023,20211104.0,,,,,,
2021-11-12,IMPORTACION COURIER,055-2021-91-00996217,,1.0,1720360000000.0,ARAUJO MORA MARIO ANDRES,UNITED STATES,UNITED STATES,MIAMI,AEREA,QUITO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",TRITURADORA DE PAPEL,,NUEVA,1.0,1.0,NUMERO DE UNIDADES,0.0,137.68,18.27,1.56,157.51,AURORACORP,ATLAS AIR INC,UNITED STATES,0.0,08904050-PROVEEDORA DE FLETES INTERNACIONALES Y TRANSPORTE DE CARGA-PROFITCARGO COMPANIA LIMITADA,N477MC,CEC20215Y021540,528681,-,12.18,AFORO-AFORO AUTOMATICO,FCO.ANDRADE MARIN N32-66 Y ANTONIO NAVARRO,20211110.0,20211110.0,20211112.0,20211115.0,,,,,,,137.68,20211112.0,20211112.0,,PROVEEDORA DE FLETES INTERNACIONALES Y TRANSPORTE DE CARGA-PROFITCARGO COMPANIA LIMITADA,-,0.0,CEC20215Y02154000060009,20211112.0,,,,,,
2021-11-04,IMPORTACION COURIER,055-2021-91-00975226,,1.0,992382333001.0,LABOMERSA S.A.,CHINA,UNITED STATES,MIAMI,AEREA,QUITO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",MS7-HM550-PRO LCD DIGITAL,,NUEVA,4.0,3.0,NUMERO DE UNIDADES,0.0,716.4,493.34,7.17,1216.91,DLAB SCIENTIFIC,TAMPA CARGO S.A.,UNITED STATES,0.0,08901062-ENTREGAS ESPECIALES ESPENTREGAS S.A.,N332QT,CEC2021QT000362,5.29059E+11,-,18.21,AFORO-AFORO AUTOMATICO,AV ELOY ALFARO SN ENTRES PSJ JUNCOS,20211105.0,20211105.0,20211104.0,20211106.0,,,,,,,238.8,20211105.0,20211106.0,,ENTREGAS ESPECIALES ESPENTREGAS S.A.,-,0.0,CEC2021QT00036200220041,20211108.0,,,,,,
2021-11-10,IMPORTACION COURIER,055-2021-91-00988753,,1.0,1704620000000.0,CACERES FERNANDEZ IRMA PIEDAD DEL ROSARIO,CHINA,CHINA,PANAMA CITY,AEREA,QUITO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR,,NUEVA,7.0,5.0,NUMERO DE UNIDADES,0.0,297.0,32.45,3.29,332.74,SW RUNYANG IMPORT AND EXPORT TRADING CO LTD,DHL AERO EXPRESO SA,PANAMA,0.0,08777782-DHL EXPRESS ECUADOR S.A.,HP2110,CEC2021D5001544,3161730132,-,21.63,AFORO-AFORO AUTOMATICO,AV ELOY ALFARO LOTE 113-A Y PASAJE LOS JUNCOS,20211108.0,20211108.0,20211110.0,20211110.0,,,,,,,59.4,20211110.0,20211110.0,,DHL EXPRESS ECUADOR S.A.,-,0.0,CEC2021D500154400030123,20211109.0,,,,,,
2021-11-11,IMPORTACION COURIER,055-2021-91-00998459,,1.0,603945445001.0,ARIAS PORTALANZA DENNIS FABRICIO,CHINA,UNITED STATES,MIAMI,AEREA,QUITO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADORA DE FLUIDOS,,NUEVA,1.0,1.0,NUMERO DE UNIDADES,0.0,75.5,18.75,0.76,95.01,SHANGHAI ROYALSHINE INDUSTRIAL CO,TAMPA CARGO S.A.,UNITED STATES,0.0,08901062-ENTREGAS ESPECIALES ESPENTREGAS S.A.,N331QT,CEC2021QT000368,2.85789E+11,-,12.5,AFORO-AFORO AUTOMATICO,AV ELOY ALFARO SN ENTRES PSJ JUNCOS,20211112.0,20211112.0,20211111.0,20211113.0,,,,,,,75.5,20211112.0,20211113.0,,ENTREGAS ESPECIALES ESPENTREGAS S.A.,-,0.0,CEC2021QT00036800430017,20211115.0,,,,,,
2021-11-11,IMPORTACION COURIER,055-2021-91-00998317,,1.0,1793170000000.0,INX DO BRASIL LTDA.,SPAIN,UNITED STATES,MIAMI,AEREA,QUITO,8479820000.0,"Para mezclar, amasar o sobar, quebrantar, triturar, pulverizar, cribar, tamizar, homogeneizar, emulsionar o agitar",AGITADOR NEUMATICO INOX,,NUEVA,1.0,2.0,NUMERO DE UNIDADES,0.0,799.68,301.69,8.0,1109.37,"ES0045 MBP, S.L.",TAMPA CARGO S.A.,UNITED STATES,0.0,08901062-ENTREGAS ESPECIALES ESPENTREGAS S.A.,N331QT,CEC2021QT000368,2.85298E+11,-,12.0,AFORO-AFORO AUTOMATICO,AV ELOY ALFARO SN ENTRES PSJ JUNCOS,20211112.0,20211112.0,20211111.0,20211113.0,,,,,,,399.84,20211112.0,20211113.0,,ENTREGAS ESPECIALES ESPENTREGAS S.A.,-,0.0,CEC2021QT00036800410007,20211115.0,,,,,,
